query,intent
우송대학교학군단 나도 부탁할게,7
우송대학교학군단 나도 부탁할게요,7
우송대학교학군단 나도 부탁,7
우송대학교학군단 나도,7
우송대학교학군단 저도,7
ROTC 알려줘,7
ROTC 알고 싶어,7
ROTC 알려 줘,7
ROTC 궁금해,7
ROTC 원해,7
ROTC 좀 알려줄래?,7
ROTC 어떻게 돼?,7
ROTC 알려주세요,7
ROTC 궁금해요,7
ROTC 알고 싶어요,7
ROTC 원해요,7
ROTC 알려주라,7
ROTC 알려줘라,7
ROTC 알 수 있니?,7
ROTC 알 수 있냐?,7
ROTC 좀 알려줘라,7
ROTC 빨리 알려줘,7
ROTC 부탁해,7
ROTC 부탁해요,7
ROTC 가능?,7
ROTC 가능해?,7
ROTC 가능할까?,7
ROTC 가능할까요?,7
ROTC 알 수 있을까?,7
ROTC 빨리,7
ROTC 부탁한다,7
ROTC 빨리 부탁한다,7
ROTC 얼른 알려줘,7
ROTC 얼른 부탁한다,7
ROTC 얼른,7
ROTC 얼른 가능?,7
ROTC 빨리 가능?,7
ROTC 빨리 가능할까?,7
ROTC 빨리 가능하니?,7
ROTC 가능하니?,7
ROTC 알아?,7
ROTC 알고 있니?,7
ROTC 알고 있냐?,7
ROTC 알고 있으면 알려줄래?,7
ROTC 알고 있으면 부탁,7
ROTC 알고 있으면 대답,7
ROTC 알고 있으면 대답좀,7
ROTC 알고 있으면 부탁한다,7
ROTC 알고 있으면 부탁할게,7
ROTC 부탁할게,7
ROTC 부탁 좀,7
ROTC 부탁한데이,7
ROTC 가능하냐?,7
ROTC 부탁,7
ROTC 제발,7
ROTC 좀,7
ROTC 제발 알려줘,7
ROTC 플리즈,7
ROTC 필요해,7
ROTC 부탁 좀 할게,7
ROTC 부탁 좀 하자,7
ROTC 필요해요,7
ROTC 알고 있어?,7
ROTC 알어?,7
ROTC 아니?,7
ROTC 아냐?,7
ROTC 나도 좀 보자,7
ROTC 공유,7
ROTC 필요함,7
ROTC 나도 알려줘,7
ROTC 나한테도 알려줘,7
ROTC 나한테도 공유 좀,7
ROTC 나한테도 공유해줘,7
ROTC 제발 부탁해,7
ROTC 제발 알려주라,7
ROTC 제발 알려줘라,7
ROTC 좀 제발,7
ROTC 부탁 좀 합시다,7
ROTC 어떻게 되지?,7
ROTC 어떻게,7
ROTC 뭐야?,7
ROTC 뭐니?,7
ROTC 뭐냐?,7
ROTC 먹는거야?,7
ROTC 가능함?,7
ROTC 뭐임?,7
ROTC 부탁함,7
ROTC 앎?,7
ROTC 알려주셈,7
ROTC 나도 알려주세요,7
ROTC 저도 알려주세요,7
ROTC 저도 궁금해요,7
ROTC 나도 궁금해,7
ROTC 저도 부탁할게요,7
ROTC 나도 부탁할게,7
ROTC 나도 부탁할게요,7
ROTC 나도 부탁,7
ROTC 나도,7
ROTC 저도,7
우송ROTC 알려줘,7
우송ROTC 알고 싶어,7
우송ROTC 알려 줘,7
우송ROTC 궁금해,7
우송ROTC 원해,7
우송ROTC 좀 알려줄래?,7
우송ROTC 어떻게 돼?,7
우송ROTC 알려주세요,7
우송ROTC 궁금해요,7
우송ROTC 알고 싶어요,7
우송ROTC 원해요,7
우송ROTC 알려주라,7
우송ROTC 알려줘라,7
우송ROTC 알 수 있니?,7
우송ROTC 알 수 있냐?,7
우송ROTC 좀 알려줘라,7
우송ROTC 빨리 알려줘,7
우송ROTC 부탁해,7
우송ROTC 부탁해요,7
우송ROTC 가능?,7
우송ROTC 가능해?,7
우송ROTC 가능할까?,7
우송ROTC 가능할까요?,7
우송ROTC 알 수 있을까?,7
우송ROTC 빨리,7
우송ROTC 부탁한다,7
우송ROTC 빨리 부탁한다,7
우송ROTC 얼른 알려줘,7
우송ROTC 얼른 부탁한다,7
우송ROTC 얼른,7
우송ROTC 얼른 가능?,7
우송ROTC 빨리 가능?,7
우송ROTC 빨리 가능할까?,7
우송ROTC 빨리 가능하니?,7
우송ROTC 가능하니?,7
우송ROTC 알아?,7
우송ROTC 알고 있니?,7
우송ROTC 알고 있냐?,7
우송ROTC 알고 있으면 알려줄래?,7
우송ROTC 알고 있으면 부탁,7
우송ROTC 알고 있으면 대답,7
우송ROTC 알고 있으면 대답좀,7
우송ROTC 알고 있으면 부탁한다,7
우송ROTC 알고 있으면 부탁할게,7
우송ROTC 부탁할게,7
우송ROTC 부탁 좀,7
우송ROTC 부탁한데이,7
우송ROTC 가능하냐?,7
우송ROTC 부탁,7
우송ROTC 제발,7
우송ROTC 좀,7
우송ROTC 제발 알려줘,7
우송ROTC 플리즈,7
우송ROTC 필요해,7
우송ROTC 부탁 좀 할게,7
우송ROTC 부탁 좀 하자,7
우송ROTC 필요해요,7
우송ROTC 알고 있어?,7
우송ROTC 알어?,7
우송ROTC 아니?,7
우송ROTC 아냐?,7
우송ROTC 나도 좀 보자,7
우송ROTC 공유,7
우송ROTC 필요함,7
우송ROTC 나도 알려줘,7
우송ROTC 나한테도 알려줘,7
우송ROTC 나한테도 공유 좀,7
우송ROTC 나한테도 공유해줘,7
우송ROTC 제발 부탁해,7
우송ROTC 제발 알려주라,7
우송ROTC 제발 알려줘라,7
우송ROTC 좀 제발,7
우송ROTC 부탁 좀 합시다,7
우송ROTC 어떻게 되지?,7
우송ROTC 어떻게,7
우송ROTC 뭐야?,7
우송ROTC 뭐니?,7
우송ROTC 뭐냐?,7
우송ROTC 먹는거야?,7
우송ROTC 가능함?,7
우송ROTC 뭐임?,7
우송ROTC 부탁함,7
우송ROTC 앎?,7
우송ROTC 알려주셈,7
우송ROTC 나도 알려주세요,7
우송ROTC 저도 알려주세요,7
우송ROTC 저도 궁금해요,7
우송ROTC 나도 궁금해,7
우송ROTC 저도 부탁할게요,7
우송ROTC 나도 부탁할게,7
우송ROTC 나도 부탁할게요,7
우송ROTC 나도 부탁,7
우송ROTC 나도,7
우송ROTC 저도,7
우송대ROTC 알려줘,7
우송대ROTC 알고 싶어,7
우송대ROTC 알려 줘,7
우송대ROTC 궁금해,7
우송대ROTC 원해,7
우송대ROTC 좀 알려줄래?,7
우송대ROTC 어떻게 돼?,7
우송대ROTC 알려주세요,7
우송대ROTC 궁금해요,7
우송대ROTC 알고 싶어요,7
우송대ROTC 원해요,7
우송대ROTC 알려주라,7
우송대ROTC 알려줘라,7
우송대ROTC 알 수 있니?,7
우송대ROTC 알 수 있냐?,7
우송대ROTC 좀 알려줘라,7
우송대ROTC 빨리 알려줘,7
우송대ROTC 부탁해,7
우송대ROTC 부탁해요,7
우송대ROTC 가능?,7
우송대ROTC 가능해?,7
우송대ROTC 가능할까?,7
우송대ROTC 가능할까요?,7
우송대ROTC 알 수 있을까?,7
우송대ROTC 빨리,7
우송대ROTC 부탁한다,7
우송대ROTC 빨리 부탁한다,7
우송대ROTC 얼른 알려줘,7
우송대ROTC 얼른 부탁한다,7
우송대ROTC 얼른,7
우송대ROTC 얼른 가능?,7
우송대ROTC 빨리 가능?,7
우송대ROTC 빨리 가능할까?,7
우송대ROTC 빨리 가능하니?,7
우송대ROTC 가능하니?,7
우송대ROTC 알아?,7
우송대ROTC 알고 있니?,7
우송대ROTC 알고 있냐?,7
우송대ROTC 알고 있으면 알려줄래?,7
우송대ROTC 알고 있으면 부탁,7
우송대ROTC 알고 있으면 대답,7
우송대ROTC 알고 있으면 대답좀,7
우송대ROTC 알고 있으면 부탁한다,7
우송대ROTC 알고 있으면 부탁할게,7
우송대ROTC 부탁할게,7
우송대ROTC 부탁 좀,7
우송대ROTC 부탁한데이,7
우송대ROTC 가능하냐?,7
우송대ROTC 부탁,7
우송대ROTC 제발,7
우송대ROTC 좀,7
우송대ROTC 제발 알려줘,7
우송대ROTC 플리즈,7
우송대ROTC 필요해,7
우송대ROTC 부탁 좀 할게,7
우송대ROTC 부탁 좀 하자,7
우송대ROTC 필요해요,7
우송대ROTC 알고 있어?,7
우송대ROTC 알어?,7
우송대ROTC 아니?,7
우송대ROTC 아냐?,7
우송대ROTC 나도 좀 보자,7
우송대ROTC 공유,7
우송대ROTC 필요함,7
우송대ROTC 나도 알려줘,7
우송대ROTC 나한테도 알려줘,7
우송대ROTC 나한테도 공유 좀,7
우송대ROTC 나한테도 공유해줘,7
우송대ROTC 제발 부탁해,7
우송대ROTC 제발 알려주라,7
우송대ROTC 제발 알려줘라,7
우송대ROTC 좀 제발,7
우송대ROTC 부탁 좀 합시다,7
우송대ROTC 어떻게 되지?,7
우송대ROTC 어떻게,7
우송대ROTC 뭐야?,7
우송대ROTC 뭐니?,7
우송대ROTC 뭐냐?,7
우송대ROTC 먹는거야?,7
우송대ROTC 가능함?,7
우송대ROTC 뭐임?,7
우송대ROTC 부탁함,7
우송대ROTC 앎?,7
우송대ROTC 알려주셈,7
우송대ROTC 나도 알려주세요,7
우송대ROTC 저도 알려주세요,7
우송대ROTC 저도 궁금해요,7
우송대ROTC 나도 궁금해,7
우송대ROTC 저도 부탁할게요,7
우송대ROTC 나도 부탁할게,7
우송대ROTC 나도 부탁할게요,7
우송대ROTC 나도 부탁,7
우송대ROTC 나도,7
우송대ROTC 저도,7
우송대학교ROTC 알려줘,7
우송대학교ROTC 알고 싶어,7
우송대학교ROTC 알려 줘,7
우송대학교ROTC 궁금해,7
우송대학교ROTC 원해,7
우송대학교ROTC 좀 알려줄래?,7
우송대학교ROTC 어떻게 돼?,7
우송대학교ROTC 알려주세요,7
우송대학교ROTC 궁금해요,7
우송대학교ROTC 알고 싶어요,7
우송대학교ROTC 원해요,7
우송대학교ROTC 알려주라,7
우송대학교ROTC 알려줘라,7
우송대학교ROTC 알 수 있니?,7
우송대학교ROTC 알 수 있냐?,7
우송대학교ROTC 좀 알려줘라,7
우송대학교ROTC 빨리 알려줘,7
우송대학교ROTC 부탁해,7
우송대학교ROTC 부탁해요,7
우송대학교ROTC 가능?,7
우송대학교ROTC 가능해?,7
우송대학교ROTC 가능할까?,7
우송대학교ROTC 가능할까요?,7
우송대학교ROTC 알 수 있을까?,7
우송대학교ROTC 빨리,7
우송대학교ROTC 부탁한다,7
우송대학교ROTC 빨리 부탁한다,7
우송대학교ROTC 얼른 알려줘,7
우송대학교ROTC 얼른 부탁한다,7
우송대학교ROTC 얼른,7
우송대학교ROTC 얼른 가능?,7
우송대학교ROTC 빨리 가능?,7
우송대학교ROTC 빨리 가능할까?,7
우송대학교ROTC 빨리 가능하니?,7
우송대학교ROTC 가능하니?,7
우송대학교ROTC 알아?,7
우송대학교ROTC 알고 있니?,7
우송대학교ROTC 알고 있냐?,7
우송대학교ROTC 알고 있으면 알려줄래?,7
우송대학교ROTC 알고 있으면 부탁,7
우송대학교ROTC 알고 있으면 대답,7
우송대학교ROTC 알고 있으면 대답좀,7
우송대학교ROTC 알고 있으면 부탁한다,7
우송대학교ROTC 알고 있으면 부탁할게,7
우송대학교ROTC 부탁할게,7
우송대학교ROTC 부탁 좀,7
우송대학교ROTC 부탁한데이,7
우송대학교ROTC 가능하냐?,7
우송대학교ROTC 부탁,7
우송대학교ROTC 제발,7
우송대학교ROTC 좀,7
우송대학교ROTC 제발 알려줘,7
우송대학교ROTC 플리즈,7
우송대학교ROTC 필요해,7
우송대학교ROTC 부탁 좀 할게,7
우송대학교ROTC 부탁 좀 하자,7
우송대학교ROTC 필요해요,7
우송대학교ROTC 알고 있어?,7
우송대학교ROTC 알어?,7
우송대학교ROTC 아니?,7
우송대학교ROTC 아냐?,7
우송대학교ROTC 나도 좀 보자,7
우송대학교ROTC 공유,7
우송대학교ROTC 필요함,7
우송대학교ROTC 나도 알려줘,7
우송대학교ROTC 나한테도 알려줘,7
우송대학교ROTC 나한테도 공유 좀,7
우송대학교ROTC 나한테도 공유해줘,7
우송대학교ROTC 제발 부탁해,7
우송대학교ROTC 제발 알려주라,7
우송대학교ROTC 제발 알려줘라,7
우송대학교ROTC 좀 제발,7
우송대학교ROTC 부탁 좀 합시다,7
우송대학교ROTC 어떻게 되지?,7
우송대학교ROTC 어떻게,7
우송대학교ROTC 뭐야?,7
우송대학교ROTC 뭐니?,7
우송대학교ROTC 뭐냐?,7
우송대학교ROTC 먹는거야?,7
우송대학교ROTC 가능함?,7
우송대학교ROTC 뭐임?,7
우송대학교ROTC 부탁함,7
우송대학교ROTC 앎?,7
우송대학교ROTC 알려주셈,7
우송대학교ROTC 나도 알려주세요,7
우송대학교ROTC 저도 알려주세요,7
우송대학교ROTC 저도 궁금해요,7
우송대학교ROTC 나도 궁금해,7
우송대학교ROTC 저도 부탁할게요,7
우송대학교ROTC 나도 부탁할게,7
우송대학교ROTC 나도 부탁할게요,7
우송대학교ROTC 나도 부탁,7
우송대학교ROTC 나도,7
우송대학교ROTC 저도,7
우송도서관 제발 알려주라,3
우송도서관 제발 알려줘라,3
우송도서관 좀 제발,3
우송도서관 부탁 좀 합시다,3
우송도서관 어떻게 되지?,3
우송도서관 어떻게,3
우송도서관 뭐야?,3
우송도서관 뭐니?,3
우송도서관 뭐냐?,3
우송도서관 먹는거야?,3
우송도서관 가능함?,3
우송도서관 뭐임?,3
우송도서관 부탁함,3
우송도서관 앎?,3
우송도서관 알려주셈,3
우송도서관 나도 알려주세요,3
우송도서관 저도 알려주세요,3
우송도서관 저도 궁금해요,3
우송도서관 나도 궁금해,3
우송도서관 저도 부탁할게요,3
우송도서관 나도 부탁할게,3
우송도서관 나도 부탁할게요,3
우송도서관 나도 부탁,3
우송도서관 나도,3
우송도서관 저도,3
우송도서관 어딨어?,3
우송도서관 어디야?,3
우송도서관 어디지?,3
우송도서관 어데누,3
우송도서관 어뎌,3
우송도서관 어딜까,3
우송도서관 오딩,3
우송도서관 어디냐,3
우송도서관 위치,3
우송도서관 위치보고바람,3
우송도서관 어디야?,3
우송도서관 위치가 어떡해 되?,3
우송도서관 어디로 가야해?,3
우송도서관 어느 쪽이야?,3
우송도서관 위치,3
우송도서관 위치좀 알려줄 수 있어?,3
우송도서관 가야 하는데 어느 쪽이지,3
우송도서관 가고 싶어,3
우송도서관 어디에 있는지 알고있어?,3
우송도서관 가고 싶어 알려줘,3
우송도서관 위치가 어디에 있어?,3
우송도서관 위치 좀 알려 주 실수 있어?,3
우송도서관가 어디에 있어?,3
우송도서관에 갈건데 어디에 있어?,3
우송도서관 가야 하는데 위치좀 알려줘,3
우송도서관 가야해 위치좀 알려줘,3
우송도서관 빨리 가야하는데 위치좀,3
우송도서관 어느 방향으로 가야하는지 알수 있을까?,3
우송도서관 갈건데 어디야?,3
우송도서관 갈건데 어느 방향이야?,3
우송도서관 갈건데 어떡해 가야해?,3
우송도서관 갈건데 위치 안내 부탁해,3
우송도서관 갈건데 어떡해 가야하는지 알려줘,3
우송도서관 갈건데 알려줘,3
우송도서관 갈건데 위치 안내 해,3
우송도서관 갈건데 빨리 알려줘,3
우송도서관 갈건데 어느 쪽이야,3
우송도서관 갈건데 어디로 가는게 좋을까?,3
우송도서관 갈건데 방향이 어디야?,3
우송도서관 갈건데 위치 안내를 부탁해,3
우송도서관 갈건데 길찾기 부탁해,3
우송도서관 갈건데 길찾아줘,3
우송도서관 갈건데 길 좀 알려줘,3
우송도서관 갈건데 길을 알려줘,3
우송도서관 갈건데 길을 알려주었으면 좋겠어,3
우송도서관 갈건데 어떡해 가야 좋겠어?,3
우송도서관 갈건데 빠르게 가는 길좀 알려줘,3
우송도서관 갈건데 가는 길좀 알려줘,3
우송도서관 갈건데 가는 길이 어떡해 돼,3
우송도서관 갈건데 가는 길 안내해줘,3
우송도서관 갈건데 가는 길 안내 부탁해,3
우송도서관 갈건데 길이 어떡해 될까?,3
우송도서관 갈건데 길 찾기 좀 해줘,3
우송도서관 갈건데 지도 부탁해,3
우송도서관 갈건데 빠르게 가는 방법 알려줘,3
우송도서관 갈건데 길 좀 알고 싶어,3
우송도서관 갈건데 길 좀 알려줬으면 좋겠어,3
우송도서관  갈건데 길의 방향 좀 알려줘,3
우송도서관  갈건데 어디야?,3
우송도서관  갈건데 어디로 가야해?,3
우송도서관  갈건데 어느 쪽으로 가야해?,3
우송도서관 갈건데 어떡해 해야할까?,3
우송도서관 갈건데 어느 길로 가야할까?,3
우송도서관  갈건데 길을 알려주었으면 좋겠어,3
우송도서관  갈건데 길 안내를 해줘,3
우송도서관  갈건데 길이 어떡해 될까?,3
우송도서관  가야하는데 어떡해 가야하냐?,3
우송도서관 가야하는데 어떡해 가야하지?,3
우송도서관 가야하는데 어디로 가야해?,3
우송도서관  가야하는데 길안내 부탁해,3
